GeoHash,ident,type,name,latitude_deg,longitude_deg
9wv4stpb1dn3zynw7tg89,CO19,small_airport,Tezak Airport,38.43568,-105.26028
9wv685ym2yxdkryq36n7r,K1V6,small_airport,Fremont County Airport,38.429739,-105.108562
9wv6bb3wyr35bqvp19ydd,32CO,small_airport,Braun Airport,38.45472,-105.081899
9wv805g7rqh5r0zb0myc2,87CD,small_airport,The Flying Z Airport,37.98994,-104.760845
9wv8xxzk9f2zseb4dz87t,46CO,small_airport,Huerfano Agricultural Airport,38.09999847,-104.4260025
9wv91373v24tsyu8z5sq3,80CO,small_airport,Simonson Field,38.15169907,-104.7060013
9wv9y47d5mgb4ky1yy5j6,KPUB,medium_airport,Pueblo Memorial Airport,38.289101,-104.497002
9wvd0xu47tx2q49nv16u1,7CO8,small_airport,West Pueblo Airport,38.36330032,-104.737999
9wvd5hck9egjnj8txncxq,2CO5,small_airport,Edenway Airport,38.34719849,-104.6320038
9wvguh7p5sr2tbx4662v7,0CD2,small_airport,Foxx Valley Airport,38.65250015,-104.2340012
9wvh500etkdeyjjdb6d6n,30CO,small_airport,Coyote Creek Ranch Airport,38.67250061,-105.3359985
9wvmwwxx6b00n6t75h6ry,KAFF,small_airport,USAF Academy Airfield,38.972497,-104.821125
9wvrm1hxyd69bwe6mreu8,CO93,small_airport,Perry Park Airport,39.25,-104.8909988
9wvrwge761hrb37nbzg88,4CO8,small_airport,Kelgun Airport,39.30690002,-104.8160019
9wvs01nmbzurvze1c18q0,KFCS,medium_airport,Butts AAF (Fort Carson) Air Field,38.67839813,-104.7570038
9wvsc2rh1vwgsn8jry3zz,KCOS,medium_airport,City of Colorado Springs Municipal Airport,38.805801,-104.700996
9wvtfbxy5j8wn6m1u91t0,CO54,small_airport,G W Flanders Ranch Strip,38.98329926,-104.6340027
9wvts3y7wrkycmxhpgjur,K00V,small_airport,Meadow Lake Airport,38.94580078,-104.5699997
9wvu6rtzqybjvg7pc6973,CO90,small_airport,Usaf Academy Bullseye Aux Airstrip,38.75830078,-104.3069992
9wvux05dvzd22mfn7k2zf,7CO6,small_airport,Vantage View Airport,38.760278,-104.101389
9wvuyq7qc0b0k3my65cx7,US-0022,small_airport,Ria Airport,38.839206,-104.134898
9wvv0hfgy9d4xsdxs50bw,KA50,small_airport,Colorado Springs East Airport,38.874401,-104.410004
9wvv5ybpynx4kxz6mygxq,88CO,small_airport,Tranquila Airport,38.88610077,-104.2490005
9wvvmy1dx3ybvmn00mttu,97CO,small_airport,Peakview Airport,38.92499924,-104.1589966
9wvw6x9q9065kunrk4nnh,52CO,small_airport,Mountain View Ranch Airport,39.10969925,-104.6539993
9wvwmp13s30d1t0nf2ygv,36CO,small_airport,Fat Chance Airport,39.10609818,-104.5439987
9wvwx97p6w1kpe7jjntqk,2CD3,small_airport,Bijou Springs Ranch Airport,39.119472,-104.431806
9wvx1gvg4526f9nbjn3mj,4CO7,small_airport,Ambrosich Field,39.220351,-104.680738
9wvx4uekrq1ppefrt58zy,CO15,small_airport,Kelly Air Park,39.22470093,-104.6399994
9wvx6fz69xgqp0s3jqy25,8CD4,small_airport,Basin Field,39.258742,-104.63475
9wvx82t7ken833s4us7b9,US-7832,small_airport,Triple P Ranch Airport,39.29043,-104.747227
9wvx97cdduh5bgz6px406,US-5899,small_airport,Buffalo Airport,39.30816,-104.70851
9wvxbx2kz2ck2ny6k821f,CO96,small_airport,Reed Hollow Ranch Airport,39.37170029,-104.7429962
9wvxkquq0scp73013f5ry,9CO6,small_airport,D Bar D Airport,39.28129959,-104.572998
9wvxntwwfbbn97vu8gdz9,US-4400,small_airport,Flying G Air Ranch Airport,39.230595,-104.470936
9wvxrewx43rte90j7f6w6,07CO,small_airport,Comanche Creek Airport,39.2635994,-104.427002
9wvxsqs6bd31gqbncye7q,CD45,small_airport,Flyin' B Ranch Airport,39.32329941,-104.572998
9wvxu4qmwp3qvn4ktjv9w,8CO9,small_airport,Pine View Airport,39.3443985,-104.5810013
9wvxu8327t9b2ey3szyr7,3CO7,small_airport,Dietrichs Airport,39.33250046,-104.5660019
9wvxubxvjxy43fk6rbwsp,CO42,small_airport,Circle 8 Ranch Airport,39.33470154,-104.5459976
9wvxv9dxvys3fjmr422ks,US-6643,small_airport,Dead Stick Ranch Airport,39.34066,-104.52024
9wvy4sryzxxewgt3qn4hs,5V4,small_airport,Calhan Airport,39.047983,-104.293224
9wvyczvfwh97vj937y0xz,CD23,small_airport,Aero Bear Field,39.19829941,-104.3290024
9wvz3wh7m02k70j0ebke5,9CO8,small_airport,Bijou Bottom Strip,39.276683,-104.342093
9wvz84ghzu8j2f35pjt6n,US-4988,small_airport,Lebeau Ranch Airport,39.303056,-104.40961
9wvzw9sfddvtu1g36kdbr,CD15,small_airport,Schantz Airstrip,39.295794,-104.12178
9wwd7egsrcztjwgbccw8d,US-0839,small_airport,Wedding Cake Ranch Airport,36.979347,-103.200417
9wwk8my5v3ej6k9zpvguk,06CO,small_airport,Jecan Airport,37.385754,-103.691482
9wx15qd3zf6kjnyd50dbf,K17K,small_airport,Boise City Airport,36.7743,-102.510002
9wx51s2jcsmdwwp7nhkbt,US-8661,small_airport,Campo Airport,37.1142,-102.59026
9wxbdnk4hn6ugf7r4tdvh,KGUY,medium_airport,Guymon Municipal Airport,36.68510056,-101.5080032
9wxchcr3pcegw8pc5kje4,US-8997,small_airport,Panhandle Airport,36.745328,-101.382528
9wxd3xv28nb0wpcqxumht,KEHA,small_airport,Elkhart Morton County Airport,37.000702,-101.879997
9wxgmjrfu2nkebd4mtjum,KHQG,small_airport,Hugoton Municipal Airport,37.163101,-101.371002
9wxj0g5uerkjrczccyphz,K8V7,small_airport,Springfield Municipal Airport,37.458698,-102.617996
9wxjwh26tt26enj5rr6me,53CO,small_airport,Rons Field,37.55310059,-102.3919983
9wxk8rpv8h2peyr1hk1pr,4CO3,small_airport,Griffin Field,37.392936,-102.283058
9wxk8xzyxkbw2ubjgek34,US-7824,small_airport,Walsh East Airport,37.39723,-102.27176
9wxnjhvy124802mnutnyc,US-7207,small_airport,Air Sprayers Airport,37.64431,-102.42857
9wxtv1b314r8727v0nbtm,K2K3,small_airport,Stanton County Municipal Airport,37.583039,-101.733002
9wxvvjtentdw0c4k0bu7j,KULS,small_airport,Ulysses Airport,37.60400009,-101.3740005
9wxygg3tdvpuvs2q8kezh,3KS4,small_airport,Eveleigh Farms Airport,37.767848,-101.434579
9wxz55eqj5hqdhsymun9y,8KS0,small_airport,Morgan Farms Airport,37.813242,-101.465043
9wy086uh2s14fder25h6j,CO80,small_airport,Fowler Airport,38.07249832,-104.0459976
9wy222euef8r32xcmjq5v,1CO5,small_airport,Melon Field,38.016229,-103.69464
9wy23rgb412vsr6e5fm5c,09CO,small_airport,Cottonwood Field,38.055275,-103.650769
9wy2kwep96t32zem2ugb4,KLHX,small_airport,La Junta Municipal Airport,38.049702,-103.509003
9wy86xxb5cxm3mu1j581f,K7V9,small_airport,City of Las Animas Bent County Airport,38.053903,-103.238698
9wy9h9nf89pqkezsprdjf,US-7823,small_airport,Denton Aerial Spraying Airport,38.15046,-103.15232
9wybx1y2vsd6sw62ver4w,KLAA,medium_airport,Southeast Colorado Regional Airport,38.066407,-102.691373
9wyckgxszpcd7gvhjej8t,US-6627,small_airport,Coen Aerial Spraying Airport,38.20856,-102.78847
9wyfukz3mh7eyvw988cdq,K9V7,small_airport,Eads Municipal Airport,38.478479,-102.810869
9wyh27p9huzr23qn28rnu,08CO,small_airport,Terra Firma Airport,38.73249817,-104.0410004
9wyhcxkf17t3z2r8yy50u,23CO,small_airport,High Mesa Airport,38.84389877,-103.9899979
9wyjjxn485200fdu4czy3,35CO,small_airport,Lone Tree Ranch Airport,38.886555,-103.812561
9wyr3jb8r15xbfzhdzg7u,KLIC,small_airport,Limon Municipal Airport,39.27479935,-103.6660004
9wyxd8pyjudgn68jhm6vj,US-0318,small_airport,Koch Field,39.288164,-103.238618
9wyxqwsysf3xshz01yt54,CO00,small_airport,Flagler Aerial Spraying Inc Airport,39.27999878,-103.0670013
9wz161c0f12jwj17ugtsy,CD03,small_airport,Tinnes Airport,38.198226,-102.5669
9wz2f410u78ck2xs255zj,CO73,small_airport,Air Sprayers Number 2 Airport,38.11172,-102.21524
9wz2kk0fgxr22tkw1r3h3,K08,small_airport,Holly Airport,38.035179,-102.11673
9wz5kyxtscz2b7c6810mv,9CO5,small_airport,Scherler Private Airstrip,38.5766983,-102.4369965
9wz8htjjnxjxzkqfs3911,K3K3,small_airport,Syracuse Hamilton County Municipal Airport,37.997113,-101.748218
9wzbpbhk7eczyumyy5h72,K36K,small_airport,Kearny County Airport,37.969501,-101.254997
9wzdsxgbdp2qdpf52gq51,5K2,small_airport,Tribune Municipal Airport,38.450901,-101.750135
9wzfv8uurbxfev5q8z8nh,K3K7,small_airport,Mark Hoard Memorial Airport,38.457001,-101.352997
9wzhz6mrb7s3wxu30bg4w,US-6642,small_airport,Rowdys Airport,38.81742,-102.33042
9wzkbhdynqdjch7w6w88v,5CO0,small_airport,Windy Plains Airport,38.829496,-102.30064
9wzkfgnb5c19jx31wmgjy,US-8149,small_airport,Clear Sky Ag Airport,38.820196,-102.174405
9wzpknshmkrwj31d6tg9s,CO22,small_airport,Hildebrandt Airport,39.279623,-102.47474
9wzpx9gundyzp7ny3t6hm,23CD,small_airport,Aviation Acres Airport,39.297425,-102.321222
9wzr0ryk4sjndwg3fzcnk,KITR,small_airport,Kit Carson County Airport,39.2425,-102.285004
9wzrv7rp4f49hbd7rn7kd,US-6640,small_airport,Kanorado West Airport,39.35012,-102.06424
9wzt7ff5np8n04e0f6v8s,6KS4,small_airport,Bussen Airport,38.907264,-101.785326
9wzu4vugq2xu76mu6d26s,00AA,small_airport,Aero B Ranch Airport,38.704022,-101.473911
9wzwt7qm05b5bzwfw0rqd,27KS,small_airport,Bellamy Farm Airport,39.13006,-101.713829
9wzxvz0qzyxg7qvj73k8y,KGLD,medium_airport,Goodland Municipal Airport,39.370701,-101.699753
9x06n3feww70dqcxb9fsx,KU14,small_airport,J. Randy McKnight Nephi Municipal Airport,39.73681,-111.870063
9x077m87y6fb2444c91jt,US-4179,small_airport,Hillside Airstrip,39.97716,-112.005
9x0c16w9txnkc0p73z8t9,US-5207,small_airport,Woolf Hollow Airport,39.56481,-111.38121
9x0fw2k8kbrcvye8xnzrr,US-1539,small_airport,Scofield Airstrip,39.815871,-111.16426
9x0kcq1448vkmewxsw2ef,UT99,small_airport,West Desert Airpark,40.243268,-112.092018
9x0m7rsf41km99q9pne8c,UT41,small_airport,Glenmar Ranch Airport,40.33940125,-111.9990005
9x0mdfycxrx3ptfj3c6yz,UT10,small_airport,Cedar Valley Airport,40.357201,-112.017997
9x0n5409qjzkkz45v8eqz,US-5295,small_airport,Glastar Airport,40.44092,-112.36721
9x0p53hrzcxgynwtf8wwj,KTVY,small_airport,Bolinder Field Tooele Valley Airport,40.612301,-112.350998
9x0qg03vue5bwn48rk4cs,UT13,small_airport,Number 18 Airport,40.56389999,-112.0139999
9x0r5d91wp3tdwmnhdu8f,KU42,medium_airport,South Valley Regional Airport,40.619499,-111.992996
9x0s6unjdpkmfxpnmn3zw,KSPK,small_airport,Spanish Fork Municipal Airport/Woodhouse Field,40.145027,-111.667694
9x0sc9tvc6m1nhvnkbtgf,KPVU,medium_airport,Provo-Utah Lake International Airport,40.2192,-111.723
9x0vbbvy136xd38g1wdy0,US-5376,small_airport,Wallsburg Airport,40.3909,-111.4044
9x0y237zs46xpt3x5rx38,KHCR,small_airport,Heber Valley Airport,40.4818,-111.429001
9x0y8uk6ehyptwuk1byye,US-4598,small_airport,Timpanogos Canal Airport,40.54138,-111.40638
9x11rg3xdwhbj93vsfs85,KPUC,small_airport,Carbon County Regional Airport / Buck Davis Field,39.613899,-110.751
9x12y761sfwd5xf3gsstw,US-4629,small_airport,Columbia Junction Airstrip,39.52496,-110.46457
9x18gmdqzbx9s4r6qpzkh,US-5358,small_airport,Roan Cliffs Airstrip,39.53821,-110.24437
9x18syct3zxyrfyb3jx5r,UT09,small_airport,Tavaputs Ranch Airport,39.500912,-110.179739
9x19g4qmev7v2f2km1spq,US-4679,small_airport,Daddy Spring Airport,39.69595,-110.25004
9x1b82gcs867uxsjhyhym,US-5299,small_airport,Chandler Canyon Airstrip,39.46727,-110.02273
9x1bbju66bmuwyc368jvb,US-4680,small_airport,Rock Creek Airport,39.53881,-110.0331
9x1bk88ckskh77k6yn6zc,US-4684,small_airport,Horsecorn Canyon Airport,39.42193,-109.84008
9x1c3ctn40sqjnwnqq65n,US-5345,small_airport,North Point Airstrip,39.604,-109.9552
9x1ckkymdwg7kgj3ehqwb,US-5371,small_airport,Tabyago Spring Airstrip,39.6218,-109.8436
9x1cm3j7zyv3uxwkc5mxt,US-5378,small_airport,Dog Knoll Airstrip,39.6009,-109.8008
9x1cn5r6xyc5xghn9gu1k,US-5373,small_airport,Towave Reservoir Airstrip,39.5691,-109.7651
9x1cp6ujq4n5wdp52gzxs,US-4681,small_airport,Flat Rock Airport,39.5668,-109.7147
9x1cpb9ynxg5dr3hsekcw,US-4682,small_airport,Flat Rock Mesa Airport,39.5546,-109.6958
9x1d39m2hydt1kb7c7kb2,US-1531,small_airport,Stone Cabin Airstrip,39.77741,-110.31729
9x1dn1x3366qd7r52pttg,US-4678,small_airport,Sagebrush Flat / Peter's Point Airport,39.73503,-110.11694
9x1fddbpr1vh6t2z18839,US-12660,small_airport,Sandwash Backcountry Strip,39.830814,-109.928892
9x1jj1y3tvrym1cu2tdqk,UT83,small_airport,Thunder Ridge Airpark,40.263806,-110.865183
9x1s8hxnb2g4mh0vvjtju,KU69,small_airport,Duchesne Municipal Airport,40.191898,-110.380997
9x1tdu6c4sc0jnc004pdd,US-5277,small_airport,Altamont Airport,40.36534,-110.26589
9x1tem5uh3zzddeqw2mg6,US-5381,small_airport,Bluebell Airport,40.36996,-110.24246
9x1tk1h6tgzb489hztgp1,US-0720,small_airport,CCR Field,40.303794,-110.20875
9x1tpsrq1g882e623ywbz,K74V,small_airport,Roosevelt Municipal Airport,40.278301,-110.051003
9x1yh65f7rshe75g7uqgp,UT67,small_airport,Paradise Air Park,40.44110107,-109.8470001
9x225c6u24852tmk203jt,KSLC,large_airport,Salt Lake City International Airport,40.78886,-111.979866
9x22t011xb672g4zchjqb,KBTF,small_airport,Skypark Airport,40.86940002,-111.927002
9x23gyrsvfzd3g07pvnt3,KHIF,medium_airport,Hill Air Force Base,41.12403,-111.973086
9x243qr6q0emgt3dm4763,US-4711,small_airport,Promontory Point Intermediate Field,41.21148,-112.43485
9x244xyccdccyuchq408h,US-5318,small_airport,Fremont Island Lower Airstrip,41.1757,-112.3808
9x245ucqkkhebbjuv0gtr,US-5319,small_airport,Fremont Island Upper Airstrip,41.16,-112.3333
9x26757re0q7meqq1ye1d,KOGD,medium_airport,Ogden Hinckley Airport,41.19589996,-112.012001
9x27f29ndsskwrh7xkmez,16UT,small_airport,Hinrichsen Field,41.444317,-112.048074
9x2b99d2jq6qx4pxjsqqt,38UT,small_airport,Hoytsville Airport,40.877415,-111.376076
9x2d0dvv0hmchuzeun41v,K42U,small_airport,Morgan County Airport,41.1488,-111.766998
9x2d9yn3pee3x2mnjpnbz,11UT,small_airport,Flying R Airport,41.2538528,-111.7110611
9x2dtd3xnqtstbt5jkm8p,US-5322,small_airport,Guilder Peak Airport,41.2343,-111.55284
9x2j34q3jy65u0hk2npem,07UT,small_airport,E Northrop Grumman Airport,41.716667,-112.447222
9x2k3uquq0x6ywbuzmu6u,KBMC,small_airport,Brigham City Regional Airport,41.552399,-112.061996
9x2kpy5vqfu24xfgunrkr,US-0626,small_airport,Musselman Airstrip,41.51825,-111.802416
9x2ktd6hqf9s8jwug85g9,UT90,small_airport,CAVOK Ranch Airport,41.585369,-111.9037
9x2m5gckfxwkx10dctycv,UT89,small_airport,Cold Water Airport,41.681612,-111.98181
9x2m7efq70p9hsn83j164,US-1506,small_airport,Holyoak Airport,41.725774,-111.9914
9x2mwxzg7s1fb6ctz74h0,KLGU,medium_airport,Logan-Cache Airport,41.79119873,-111.8519974
9x2pus5y4rf08m8nvdk1n,KMLD,small_airport,Malad City Airport,42.166599,-112.296997
9x2rt376qncmvg7nmqew3,KU10,small_airport,Preston Airport,42.10689926,-111.913002
9x30yjhkrgqxry19pbuxw,US-5335,small_airport,Manor Lands Airport,40.9413,-110.8239
9x31vj9rv3c5u5rnwkj9d,US-4184,small_airport,Burntfork Airport,41.12042,-110.87208
9x34c3fg0uk2t3dhvv841,KEVW,medium_airport,Evanston-Uinta County Airport-Burns Field,41.27479935,-111.0350037
9x37rxhj63pxu4t0u8nwn,KFBR,small_airport,Fort Bridger Airport,41.39189911,-110.4069977
9x3mujyg51qmkzw8e540j,KEMM,small_airport,Kemmerer Municipal Airport,41.82410049,-110.5569992
9x3p4yjn89nf0t5kv1fez,KU06,small_airport,Cokeville Municipal Airport,42.04579926,-110.9660034
9x3pmp1b9b8p9gd73frgr,WY32,small_airport,Circle B Airport,42.094206,-110.871545
9x4046tzmk0yrrw2fzmuu,US-5341,small_airport,Moon Ridge Airstrip,39.39,-109.5805
9x40dyyz1vkhm42750cn2,US-5380,small_airport,Winter Ridge Airstrip,39.5012,-109.5573
9x40k3jk2tbysm3b5q1ek,US-5298,small_airport,Cedar Camp Airstrip,39.4252,-109.4935
9x40md3nzwu0y5x14ejc6,US-4683,small_airport,Willow Flats Airport,39.4325,-109.4441
9x40qe9mgpxxcjqejzsvg,US-5372,small_airport,Three Pines Airstrip,39.4392,-109.4
9x40xyn51ywenq8ufn8dx,US-5363,small_airport,Seep Ridge Airstrip,39.4964,-109.3386
9x41vsg628u84hnv5ee3d,US-1859,small_airport,Twin Knolls Airstrip,39.7091,-109.44131
9x423595p6tc31tk68b0d,US-5348,small_airport,Book Cliff Ridge / P R Springs Airstrip,39.4387,-109.2903
9x433xdg755hm03e4rtpj,US-5336,small_airport,McCook Ridge Airstrip,39.6365,-109.26611
9x43spvmux68bn228dzxk,US-1863,small_airport,Boulevard Ridge Airstrip,39.68227,-109.15275
9x44kux403u3rjt438zhd,US-1861,small_airport,Buck Canyon Airstrip,39.79558,-109.46913
9x44yd7zs0ffwxu21hwkk,US-1862,small_airport,Archy Bench Airstrip,39.87205,-109.39653
9x44zb0stt2ve2hwxnzqx,US-5347,small_airport,Olsen Corral Airstrip,39.8592,-109.346
9x45j790r71yzyzctev2t,US-5310,small_airport,East Bench Airport,39.92163,-109.4551
9x463ekpv38vc76w7mypf,US-5362,small_airport,Seeley Cabin Airstrip,39.7897,-109.2643
9x466gq9pmptrrb2zckjv,US-5312,small_airport,East Seep Canyon Airstrip,39.78856,-109.20584
9x467u615wkq60wv2v7xq,US-1864,small_airport,Atchee Ridge Airstrip,39.79406,-109.16824
9x4gk2q1m0c0q0ugwz2yx,US-8501,small_airport,Tract C-A-84 Mesa Airport,39.947881,-108.437589
9x4h86g395zv1t5kcnwdf,UT69,small_airport,Pelican Lake Airport,40.1814003,-109.6719971
9x4jw98e7cjpu7j2sefwk,99UT,small_airport,Sundog Airport,40.3506012,-109.401001
9x4jzv6jujfgdqcud5z5n,UT79,small_airport,3-I Rocker Ranch Airport,40.41559982,-109.3440018
9x4k56dejth3ww0k2prhn,US-1860,small_airport,Bonanza Airstrip,40.0924,-109.18944
9x4nh10n12eh1fygpgmd2,KVEL,medium_airport,Vernal Regional Airport,40.436214,-109.511661
9x4nup7q9q96twfmss7ym,US-5291,small_airport,Brush Creek Airstrip,40.6025,-109.5072
9x4sj4chqrtjvrb1bygwv,K4V0,small_airport,Rangely Airport,40.094002,-108.763
9x50h2uecjh5rvtympy8d,US-5096,small_airport,Juniper Hills Airport,39.379791,-108.088254
9x50hsvqy5qxfs37w7mns,16CO,small_airport,Dry Pen Airport,39.40227,-108.07602
9x52qfphzz8h2hprfd8r8,2CD4,small_airport,West Divide Airport,39.430788,-107.623111
9x52uee97h0vxwnfspqbt,KRIL,medium_airport,Garfield County Regional Airport,39.526299,-107.726997
9x57bfxv1vww41j8sfhk5,KEEO,small_airport,Meeker Airport,40.04880142,-107.8860016
9x57rk8104c3xqe1j7vhd,41CO,small_airport,Flying Dog Ranch Airstrip,39.971195,-107.611082
9x58u8pwmmu9cxtvj4uw0,US-3899,small_airport,Force Ranch Airport,39.50794,-107.36984
9x58y06889144k52ghwz9,KGWS,small_airport,Glenwood Springs Municipal Airport,39.50830078,-107.310997
9x5b16tv07360dx93h2pm,4CO0,small_airport,Glen-Aspen Airport,39.389609,-107.163722
9x5cm8zytnsvrg5jumxd2,CO47,small_airport,Goldys Field,39.599998,-106.973999
9x5cx08wyh3qhwx855qpx,KEGE,medium_airport,Eagle County Regional Airport,39.64260101,-106.9179993
9x5w37bvesx7ykczu70k4,KCAG,small_airport,Craig Moffat Airport,40.49520111,-107.5220032
9x5y21qhp6z1vrzscgzxw,KHDN,medium_airport,Yampa Valley Airport,40.481201,-107.218002
9x5yqmfvs0ypbyt2n97nq,1CD4,small_airport,Eagle Soaring Airport,40.506168,-106.947948
9x5zvgc2e9z2zkqtnyxtn,CD02,small_airport,Skyote Airport,40.75799942,-106.9720001
9x60y8zfuurq4nys7bbs9,K33U,small_airport,Dutch John Airport,40.91770172,-109.3909988
9x610jqcm6dtm6jd42hw0,K40U,small_airport,Manila Airport,40.98609924,-109.6780014
9x635nj0jd0n1tzv07g4q,US-0045,small_airport,Kastler Compressor Station Airport,40.990002,-109.196999
9x65u7py65k4vrch99344,48U,small_airport,Greater Green River Intergalactic Spaceport,41.458,-109.489998
9x6kw5vrc2bgsswdck9cj,KRKS,medium_airport,Southwest Wyoming Regional Airport,41.5942,-109.065001
9x6pt5q59129ft2e9frkv,US-7075,small_airport,Farson Airport,42.11807,-109.45949
9x793yg16m9brer0epyym,K9U4,small_airport,Dixon Airport,41.03829956,-107.4970016
9x7vbd7r7089pcth07jrk,KRWL,medium_airport,Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969
9x832gkxngtcfc0et7r32,KU58,small_airport,Downey/Hyde Memorial Airport,42.42630005,-112.1090012
9x85r7zx461ur032p5zcx,1ID9,small_airport,Skyline STOLport,42.7806015,-112.1709976
9x866ssfc0pt68n4h0cwx,01ID,small_airport,Lava Hot Springs Airport,42.6082,-112.031998
9x87n3hfwn13ktj9x8165,U51,small_airport,Bancroft Municipal Airport,42.72079849,-111.8669968
9x892rqnd7qux3zx763k7,US-0967,small_airport,W E Ranch Airport,42.448186,-111.777543
9x8b66y5u8uhrefk917yz,K1U7,small_airport,Bear Lake County Airport,42.2472,-111.337997
9x8d3s97mdwj2gecdg7pp,ID62,small_airport,Simpson Airport,42.60829926,-111.7289963
9x8dsftvmd8mk45y19gzu,KU78,small_airport,Allen H Tigert Airport,42.64160156,-111.5800018
9x8j8v2z25qn0j2w1gpxu,ID12,small_airport,Russell W Anderson Strip,43.184399,-112.466003
9x8jg6j818b4y0p07e5ek,KU02,small_airport,Mccarley Field,43.209233,-112.34956
9x8qgvzp88qg2sref9qe7,ID87,small_airport,Rainbow Ranch Airport,43.4068985,-111.973999
9x8r9c86umnmfsdem0cgc,KIDA,medium_airport,Idaho Falls Regional Airport,43.514599,-112.070999
9x8xsrzjur9rze6zw4fdn,US-8330,small_airport,7N Ranch Airport,43.54946,-111.60031
9x8ygxusxqnckvqz9wmhn,ID72,small_airport,Huskey Airport,43.41740036,-111.2850037
9x94grqdb0bh3j2tvpgmx,KAFO,small_airport,Afton Municipal Airport,42.71120071,-110.9420013
9x95g82heyry1fm0q7dxh,US-4521,small_airport,Willow Creek Airport,42.84886,-110.93977
9x95u6vcdgr3n5m1ryyqu,WY60,small_airport,Heiner Airport,42.862061,-110.898958
9x96pbuhgmsuree9cjbfj,US-1512,small_airport,Fish Creek Ranch Airport,42.544028,-110.395972
9x9dq27s5txqn40478tud,KBPI,medium_airport,Miley Memorial Field,42.58509827,-110.1110001
9x9eddd482777scgxg0qx,WY33,small_airport,Antelope Run Ranch Airport,42.81689835,-110.2779999
9x9gmq8vz7wzqp0sp668n,KPNA,medium_airport,Ralph Wenz Field,42.79550171,-109.8069992
9x9h6s0th85bj2gfdv3bs,WY64,small_airport,Lone Pine Flying Ranch Airport,42.95740128,-110.9830017
9x9h6ym4bsqy0x7kt04ex,WY39,small_airport,Star Valley Ranch Airport,42.9693985,-110.9660034
9x9hc70s9c8qnxgq3xrh0,0WY0,small_airport,Freedom Air Ranch Airport,43.039722,-111.038056
9x9hfk68swpyx3d5q2n17,33WY,small_airport,Skidmo Airport,43.045926,-110.991236
9x9j16t0bq5v7mpwpj74f,32WY,small_airport,Double L Ranch Airport,43.080301,-111.031936
9x9j9m00ev07fhmyj5fcs,K46U,small_airport,Alpine Airport,43.181876,-111.038657
9x9nzq3x1zyd714kgt9j8,WY31,small_airport,Melody Ranch Airport,43.4095993,-110.7730026
9x9pmhb4pcbshjhjgtzxx,US-3809,small_airport,Fish Creek Airport,43.48836,-110.87369
9x9s9tjx5dcfczvpgm4dd,2WY3,small_airport,Haas Airport,43.00719833,-110.3170013
9x9wy2k2e50wrj8n49ext,WY30,small_airport,Kinky Creek Divide Airport,43.37549973,-110.1100006
9x9xk5gzq2khpdyzmnkkk,US-3414,small_airport,Gros Ventre Horn Airstrip,43.48376,-110.20942
9x9zxzwpjxy466t4k03vk,KU25,small_airport,Dubois Municipal Airport,43.5483017,-109.6900024
9xb0zbcv22x3dy3kfzd3m,US-5600,small_airport,Roberts Airport,43.73061,-112.157
9xb12n2dr31rbczzwbtbg,K1U2,small_airport,Mud Lake/West Jefferson County/ Airport,43.84820175,-112.4990005
9xb2kbz3m18ppg75xxu89,KU56,small_airport,Rigby Jefferson County Airport,43.642039,-111.929526
9xb3rgdnfxhnd1x72h8b8,KRXE,small_airport,Rexburg Madison County Airport,43.8339,-111.805002
